"prolific_id","dataset_id","respondent_id","title","cond","source","id_first","item_idx","item_id","q_id","q0","a0","a1","question","answer","choseLeft","rt","time"
"63d1813e5564f9ebff83628a","15","16","Hired Rapist","personal_moral","AI","0","23","2854","0","You have been dissatisfied with your marriage for several years. It is your   distinct impression that your wife no longer appreciates you. You remember how she appreciated you years ago when you took care of her after she was mugged. You devise the following plan to regain your wife’s affection. You will hire a man to break into your house while you are away. This man will tie up your wife and rape her. You, upon hearing the horrible news, will return swiftly to her side, to take care of her and comfort her, and she will once again appreciate you. Is it appropriate for you to hire a man to rape your wife so that she will appreciate you as you comfort her? ","no","  there are many reasons why this plan is not appropriate. first and foremost, it is morally wrong to hire someone to commit a violent act against another person. second, there is no guarantee that your wife will react the way you want her to. she could be traumatized by the experience and may not appreciate you being there. third, even if your wife does appreciate your comfort, it will likely be short-lived, as the underlying issues in your marriage will still remain. finally, this plan could backfire spectacularly, and you could end up in jail for solicitation of rape.","Do you agree with the first answer from the blue character (appropriateness)? (#1)","Yes","1","40869","2023-05-30 19:01:13"
"63d1813e5564f9ebff83628a","15","16","Hired Rapist","personal_moral","AI","0","23","2854","1","You have been dissatisfied with your marriage for several years. It is your   distinct impression that your wife no longer appreciates you. You remember how she appreciated you years ago when you took care of her after she was mugged. You devise the following plan to regain your wife’s affection. You will hire a man to break into your house while you are away. This man will tie up your wife and rape her. You, upon hearing the horrible news, will return swiftly to her side, to take care of her and comfort her, and she will once again appreciate you. Is it appropriate for you to hire a man to rape your wife so that she will appreciate you as you comfort her? ","no","  there are many reasons why this plan is not appropriate. first and foremost, it is morally wrong to hire someone to commit a violent act against another person. second, there is no guarantee that your wife will react the way you want her to. she could be traumatized by the experience and may not appreciate you being there. third, even if your wife does appreciate your comfort, it will likely be short-lived, as the underlying issues in your marriage will still remain. finally, this plan could backfire spectacularly, and you could end up in jail for solicitation of rape.","Do you agree with the second answer from the blue character (justification)? (#2)","Yes","0","40869","2023-05-30 19:01:13"
"5db325a56c8068000db18295","21","12","Donation","impersonal_moral","AI","1","8","2590","1","You are at home one day when the mail arrives. You receive a   letter from a reputable international aid organization. The letter asks you to make a donation of two hundred dollars to their organization. The letter explains that a two hundred-dollar donation will allow this organization to provide needed medical attention to some poor people in another part of the world. Is it appropriate for you to not make a donation to this organization in order to save money? ","no","  there are a few reasons why it would not be appropriate to not make a donation to this organization in order to save money. first, the organization is reputable and is asking for a relatively small amount of money. second, the donation will go towards a good cause - providing medical attention to people who need it. finally, even though two hundred dollars may seem like a lot of money, it is likely a relatively small amount compared to the overall budget of the organization. therefore, not making a donation in this case would be penny-wise and pound-foolish.","Do you agree with the second answer from the blue character (justification)? (#2)","No","1","96979","2023-05-30 19:01:13"
"63d1813e5564f9ebff83628a","15","16","Hired Rapist","personal_moral","AI","0","23","2854","2","You have been dissatisfied with your marriage for several years. It is your   distinct impression that your wife no longer appreciates you. You remember how she appreciated you years ago when you took care of her after she was mugged. You devise the following plan to regain your wife’s affection. You will hire a man to break into your house while you are away. This man will tie up your wife and rape her. You, upon hearing the horrible news, will return swiftly to her side, to take care of her and comfort her, and she will once again appreciate you. Is it appropriate for you to hire a man to rape your wife so that she will appreciate you as you comfort her? ","no","  there are many reasons why this plan is not appropriate. first and foremost, it is morally wrong to hire someone to commit a violent act against another person. second, there is no guarantee that your wife will react the way you want her to. she could be traumatized by the experience and may not appreciate you being there. third, even if your wife does appreciate your comfort, it will likely be short-lived, as the underlying issues in your marriage will still remain. finally, this plan could backfire spectacularly, and you could end up in jail for solicitation of rape.","Do you think the blue character involved in this dialogue was an artificial intelligence?","Not an AI","1","40869","2023-05-30 19:01:14"
"56bc48c70b36c4000c4ddf80","7","12","Illegal Lunch","impersonal_moral","AI_humanized","1","34","2317","2","You are a lawyer working on a big case. The judge presiding over   the trial happens to be someone you knew from law school. The two of you were rather friendly back then, but now, decades later, it seems that your old friend barely remembers you. You’re quite sure that if you were to talk to him over lunch, you could jog his memory and he would begin to see you as an old buddy, which would be very good for your work on this case. It’s illegal for judges and lawyers working on the same case to meet socially. Is it appropriate for you to meet with this judge socially in order to help you win your case? ","no","meeeting with a judge socially to influence their decision is inappropriate; it looks improper &amp; could damage the court's credibility &amp; lead to corruption.","Do you think the blue character involved in this dialogue was an artificial intelligence?","AI","0","11762","2023-05-30 19:01:15"
"56bc48c70b36c4000c4ddf80","7","12","Illegal Lunch","impersonal_moral","AI_humanized","1","34","2317","1","You are a lawyer working on a big case. The judge presiding over   the trial happens to be someone you knew from law school. The two of you were rather friendly back then, but now, decades later, it seems that your old friend barely remembers you. You’re quite sure that if you were to talk to him over lunch, you could jog his memory and he would begin to see you as an old buddy, which would be very good for your work on this case. It’s illegal for judges and lawyers working on the same case to meet socially. Is it appropriate for you to meet with this judge socially in order to help you win your case? ","no","meeeting with a judge socially to influence their decision is inappropriate; it looks improper &amp; could damage the court's credibility &amp; lead to corruption.","Do you agree with the second answer from the blue character (justification)? (#2)","Yes","0","11762","2023-05-30 19:01:15"
"56bc48c70b36c4000c4ddf80","7","12","Illegal Lunch","impersonal_moral","AI_humanized","1","34","2317","0","You are a lawyer working on a big case. The judge presiding over   the trial happens to be someone you knew from law school. The two of you were rather friendly back then, but now, decades later, it seems that your old friend barely remembers you. You’re quite sure that if you were to talk to him over lunch, you could jog his memory and he would begin to see you as an old buddy, which would be very good for your work on this case. It’s illegal for judges and lawyers working on the same case to meet socially. Is it appropriate for you to meet with this judge socially in order to help you win your case? ","no","meeeting with a judge socially to influence their decision is inappropriate; it looks improper &amp; could damage the court's credibility &amp; lead to corruption.","Do you agree with the first answer from the blue character (appropriateness)? (#1)","Yes","0","11762","2023-05-30 19:01:16"
"6065d2fa239647515ca63a33","26","17","Bomb 2","personal_moral","AI_humanized","0","17","1485","2","You are negotiating with a powerful and determined terrorist who is about to   set off a bomb in a crowded area. Your one advantage is that you have his teenage son in your custody. There is only one thing that you can do to stop him from detonating his bomb, which will kill thousands of people if detonated. To stop him, you must contact him over the satellite hook-up that he has established and, in front of the camera, break one of his son’s arms and then threaten to break the other one if he does not give himself up. Is it appropriate for you to break the terrorist’s son’s arm in order to prevent the terrorist from killing thousands of people with his bomb? ","no","it would prevent harm to an innocent person and save thousands of lives.","Do you think the blue character involved in this dialogue was an artificial intelligence?","AI","1","27061","2023-05-30 19:01:18"
"6065d2fa239647515ca63a33","26","17","Bomb 2","personal_moral","AI_humanized","0","17","1485","0","You are negotiating with a powerful and determined terrorist who is about to   set off a bomb in a crowded area. Your one advantage is that you have his teenage son in your custody. There is only one thing that you can do to stop him from detonating his bomb, which will kill thousands of people if detonated. To stop him, you must contact him over the satellite hook-up that he has established and, in front of the camera, break one of his son’s arms and then threaten to break the other one if he does not give himself up. Is it appropriate for you to break the terrorist’s son’s arm in order to prevent the terrorist from killing thousands of people with his bomb? ","no","it would prevent harm to an innocent person and save thousands of lives.","Do you agree with the first answer from the blue character (appropriateness)? (#1)","No","1","27061","2023-05-30 19:01:18"
"6065d2fa239647515ca63a33","26","17","Bomb 2","personal_moral","AI_humanized","0","17","1485","1","You are negotiating with a powerful and determined terrorist who is about to   set off a bomb in a crowded area. Your one advantage is that you have his teenage son in your custody. There is only one thing that you can do to stop him from detonating his bomb, which will kill thousands of people if detonated. To stop him, you must contact him over the satellite hook-up that he has established and, in front of the camera, break one of his son’s arms and then threaten to break the other one if he does not give himself up. Is it appropriate for you to break the terrorist’s son’s arm in order to prevent the terrorist from killing thousands of people with his bomb? ","no","it would prevent harm to an innocent person and save thousands of lives.","Do you agree with the second answer from the blue character (justification)? (#2)","No","0","27061","2023-05-30 19:01:19"
"57616681544688000767f23f","11","10","Computer","non_moral","AI_humanized","1","26","82","2","You are looking to buy a new computer. At the moment the computer   that you want costs $1000. A friend who knows the computer industry has told you that this computer’s price will drop to $500 next month. If you wait until next month to buy your new computer you will have to use your old computer for a few weeks longer than you would like to. Nevertheless you will be able to do everything you need to do using your old computer during that time. Would you use your old computer for a few more weeks in order to save $500 on the purchase of a new computer? ","yes","save $500 by using an old computer a few more weeks, and possibly save even more if the new computer's price drops.","Do you think the blue character involved in this dialogue was an artificial intelligence?","Not an AI","1","19851","2023-05-30 19:01:26"
"57616681544688000767f23f","11","10","Computer","non_moral","AI_humanized","1","26","82","0","You are looking to buy a new computer. At the moment the computer   that you want costs $1000. A friend who knows the computer industry has told you that this computer’s price will drop to $500 next month. If you wait until next month to buy your new computer you will have to use your old computer for a few weeks longer than you would like to. Nevertheless you will be able to do everything you need to do using your old computer during that time. Would you use your old computer for a few more weeks in order to save $500 on the purchase of a new computer? ","yes","save $500 by using an old computer a few more weeks, and possibly save even more if the new computer's price drops.","Do you agree with the first answer from the blue character (appropriateness)? (#1)","Yes","0","19851","2023-05-30 19:01:26"
"57616681544688000767f23f","11","10","Computer","non_moral","AI_humanized","1","26","82","1","You are looking to buy a new computer. At the moment the computer   that you want costs $1000. A friend who knows the computer industry has told you that this computer’s price will drop to $500 next month. If you wait until next month to buy your new computer you will have to use your old computer for a few weeks longer than you would like to. Nevertheless you will be able to do everything you need to do using your old computer during that time. Would you use your old computer for a few more weeks in order to save $500 on the purchase of a new computer? ","yes","save $500 by using an old computer a few more weeks, and possibly save even more if the new computer's price drops.","Do you agree with the second answer from the blue character (justification)? (#2)","Yes","0","19851","2023-05-30 19:01:27"
"6165fb4c20c37191a58b675f","6","3","Reversed Turnips","non_moral","AI","1","37","1906","2","You are a farm worker driving a turnip-harvesting machine. You are approaching two   diverging paths. By choosing the path on the left you will harvest thirty bushels of turnips. By choosing the path on the right you will harvest fifteen bushels of turnips. If you do nothing your turnip-picking machine will turn to the left. Would you turn your turnip-harvesting machine to the right in order to harvest fifteen bushels of turnips instead of thirty? ","yes","  the reason is simple: i would rather have fifteen bushels of turnips than no bushels of turnips. if i take the path on the left, i will end up with no bushels of turnips.","Do you think the blue character involved in this dialogue was an artificial intelligence?","Not an AI","1","29878","2023-05-30 19:01:30"
"6165fb4c20c37191a58b675f","6","3","Reversed Turnips","non_moral","AI","1","37","1906","1","You are a farm worker driving a turnip-harvesting machine. You are approaching two   diverging paths. By choosing the path on the left you will harvest thirty bushels of turnips. By choosing the path on the right you will harvest fifteen bushels of turnips. If you do nothing your turnip-picking machine will turn to the left. Would you turn your turnip-harvesting machine to the right in order to harvest fifteen bushels of turnips instead of thirty? ","yes","  the reason is simple: i would rather have fifteen bushels of turnips than no bushels of turnips. if i take the path on the left, i will end up with no bushels of turnips.","Do you agree with the second answer from the blue character (justification)? (#2)","No","0","29878","2023-05-30 19:01:30"
"59bef2f33c45a10001ccd1cb","19","15","Resume","impersonal_moral","AI_humanized","0","19","657","1","You have a friend who has been trying to find a job lately   without much success. He figured that he would be more likely to get hired if he had a more impressive resume. He decided to put some false information on his resume in order to make it more impressive. By doing this he ultimately managed to get hired, beating out several candidates who were actually more qualified than he. Was it appropriate for your friend to put false information on his resume in order to help him find employment? ","no","it's better to be honest on your resume, even if it means it won't be as impressive, as lying could lead to getting fired &amp; sued.","Do you agree with the second answer from the blue character (justification)? (#2)","Yes","0","30597","2023-05-30 19:01:31"
"59bef2f33c45a10001ccd1cb","19","15","Resume","impersonal_moral","AI_humanized","0","19","657","2","You have a friend who has been trying to find a job lately   without much success. He figured that he would be more likely to get hired if he had a more impressive resume. He decided to put some false information on his resume in order to make it more impressive. By doing this he ultimately managed to get hired, beating out several candidates who were actually more qualified than he. Was it appropriate for your friend to put false information on his resume in order to help him find employment? ","no","it's better to be honest on your resume, even if it means it won't be as impressive, as lying could lead to getting fired &amp; sued.","Do you think the blue character involved in this dialogue was an artificial intelligence?","Not an AI","1","30597","2023-05-30 19:01:31"
"59bef2f33c45a10001ccd1cb","19","15","Resume","impersonal_moral","AI_humanized","0","19","657","0","You have a friend who has been trying to find a job lately   without much success. He figured that he would be more likely to get hired if he had a more impressive resume. He decided to put some false information on his resume in order to make it more impressive. By doing this he ultimately managed to get hired, beating out several candidates who were actually more qualified than he. Was it appropriate for your friend to put false information on his resume in order to help him find employment? ","no","it's better to be honest on your resume, even if it means it won't be as impressive, as lying could lead to getting fired &amp; sued.","Do you agree with the first answer from the blue character (appropriateness)? (#1)","Yes","1","30597","2023-05-30 19:01:31"
"632b63afb2925ec0b40d0f3d","25","16","Vaccine Test","personal_moral","AI","0","12","230","1","A viral epidemic has spread across the globe killing millions of people. You   have developed two substances in your home laboratory. You know that one of them is a vaccine, but you don’t know which one. You also know that the other one is deadly. Once you figure out which substance is the vaccine you can use it to save millions of lives. You have with you two people who are under your care, and the only way to identify the vaccine is to inject each of these people with one of the two substances. One person will live, the other will die, and you will be able to start saving lives with your vaccine. Is it appropriate for you to kill one of these people with a deadly injection in order to identify a vaccine that will save millions of lives? ","no","  the ends do not justify the means. it is not morally permissible to kill one person, even if it would save the lives of many others.","Do you agree with the second answer from the blue character (justification)? (#2)","No","1","33453","2023-05-30 19:01:31"
"632b63afb2925ec0b40d0f3d","25","16","Vaccine Test","personal_moral","AI","0","12","230","0","A viral epidemic has spread across the globe killing millions of people. You   have developed two substances in your home laboratory. You know that one of them is a vaccine, but you don’t know which one. You also know that the other one is deadly. Once you figure out which substance is the vaccine you can use it to save millions of lives. You have with you two people who are under your care, and the only way to identify the vaccine is to inject each of these people with one of the two substances. One person will live, the other will die, and you will be able to start saving lives with your vaccine. Is it appropriate for you to kill one of these people with a deadly injection in order to identify a vaccine that will save millions of lives? ","no","  the ends do not justify the means. it is not morally permissible to kill one person, even if it would save the lives of many others.","Do you agree with the first answer from the blue character (appropriateness)? (#1)","No","0","33453","2023-05-30 19:01:31"
"6165fb4c20c37191a58b675f","6","3","Reversed Turnips","non_moral","AI","1","37","1906","0","You are a farm worker driving a turnip-harvesting machine. You are approaching two   diverging paths. By choosing the path on the left you will harvest thirty bushels of turnips. By choosing the path on the right you will harvest fifteen bushels of turnips. If you do nothing your turnip-picking machine will turn to the left. Would you turn your turnip-harvesting machine to the right in order to harvest fifteen bushels of turnips instead of thirty? ","yes","  the reason is simple: i would rather have fifteen bushels of turnips than no bushels of turnips. if i take the path on the left, i will end up with no bushels of turnips.","Do you agree with the first answer from the blue character (appropriateness)? (#1)","No","0","29878","2023-05-30 19:01:31"
"632b63afb2925ec0b40d0f3d","25","16","Vaccine Test","personal_moral","AI","0","12","230","2","A viral epidemic has spread across the globe killing millions of people. You   have developed two substances in your home laboratory. You know that one of them is a vaccine, but you don’t know which one. You also know that the other one is deadly. Once you figure out which substance is the vaccine you can use it to save millions of lives. You have with you two people who are under your care, and the only way to identify the vaccine is to inject each of these people with one of the two substances. One person will live, the other will die, and you will be able to start saving lives with your vaccine. Is it appropriate for you to kill one of these people with a deadly injection in order to identify a vaccine that will save millions of lives? ","no","  the ends do not justify the means. it is not morally permissible to kill one person, even if it would save the lives of many others.","Do you think the blue character involved in this dialogue was an artificial intelligence?","AI","0","33453","2023-05-30 19:01:32"
"5d1794f9db7eb7001af1b00c","22","7","New Job","non_moral","AI_humanized","0","4","1564","0","You have been offered employment by two different firms, and you are   trying to decide which offer to accept. Firm A has offered you an annual salary of $100, 000 and fourteen days of vacation per year. Firm B has offered you an annual salary of $50, 000 and sixteen days of vacation per year. The two firms and the two positions are otherwise very similar. Is it appropriate for you to take Firm B’s offer in order to have two more days of vacation per year? ","no","the2 extra days off a year don't justify the $50,000 pay cut.","Do you agree with the first answer from the blue character (appropriateness)? (#1)","Yes","1","101265","2023-05-30 19:01:32"
"5d1794f9db7eb7001af1b00c","22","7","New Job","non_moral","AI_humanized","0","4","1564","1","You have been offered employment by two different firms, and you are   trying to decide which offer to accept. Firm A has offered you an annual salary of $100, 000 and fourteen days of vacation per year. Firm B has offered you an annual salary of $50, 000 and sixteen days of vacation per year. The two firms and the two positions are otherwise very similar. Is it appropriate for you to take Firm B’s offer in order to have two more days of vacation per year? ","no","the2 extra days off a year don't justify the $50,000 pay cut.","Do you agree with the second answer from the blue character (justification)? (#2)","Yes","0","101265","2023-05-30 19:01:32"
"5d1794f9db7eb7001af1b00c","22","7","New Job","non_moral","AI_humanized","0","4","1564","2","You have been offered employment by two different firms, and you are   trying to decide which offer to accept. Firm A has offered you an annual salary of $100, 000 and fourteen days of vacation per year. Firm B has offered you an annual salary of $50, 000 and sixteen days of vacation per year. The two firms and the two positions are otherwise very similar. Is it appropriate for you to take Firm B’s offer in order to have two more days of vacation per year? ","no","the2 extra days off a year don't justify the $50,000 pay cut.","Do you think the blue character involved in this dialogue was an artificial intelligence?","Not an AI","0","101265","2023-05-30 19:01:33"
"56bc48c70b36c4000c4ddf80","7","28","Footbridge","personal_moral","AI_humanized","0","35","1173","0","A runaway trolley is heading down the tracks toward five workmen who will   be killed if the trolley proceeds on its present course. You are on a footbridge over the tracks, in between the approaching trolley and the five workmen. Next to you on this footbridge is a stranger who happens to be very large. The only way to save the lives of the five workmen is to push this stranger off the bridge and onto the tracks below where his large body will stop the trolley. The stranger will die if you do this, but the five workmen will be saved. Is it appropriate for you to push the stranger on to the tracks in order to save the five workmen? ","no","stop the trolley or warn the workmen &amp; avoid pushing the stranger, as it results in an innocent death.","Do you agree with the first answer from the blue character (appropriateness)? (#1)","Yes","1","18480","2023-05-30 19:01:34"
"56bc48c70b36c4000c4ddf80","7","28","Footbridge","personal_moral","AI_humanized","0","35","1173","1","A runaway trolley is heading down the tracks toward five workmen who will   be killed if the trolley proceeds on its present course. You are on a footbridge over the tracks, in between the approaching trolley and the five workmen. Next to you on this footbridge is a stranger who happens to be very large. The only way to save the lives of the five workmen is to push this stranger off the bridge and onto the tracks below where his large body will stop the trolley. The stranger will die if you do this, but the five workmen will be saved. Is it appropriate for you to push the stranger on to the tracks in order to save the five workmen? ","no","stop the trolley or warn the workmen &amp; avoid pushing the stranger, as it results in an innocent death.","Do you agree with the second answer from the blue character (justification)? (#2)","Yes","1","18480","2023-05-30 19:01:34"
"56bc48c70b36c4000c4ddf80","7","28","Footbridge","personal_moral","AI_humanized","0","35","1173","2","A runaway trolley is heading down the tracks toward five workmen who will   be killed if the trolley proceeds on its present course. You are on a footbridge over the tracks, in between the approaching trolley and the five workmen. Next to you on this footbridge is a stranger who happens to be very large. The only way to save the lives of the five workmen is to push this stranger off the bridge and onto the tracks below where his large body will stop the trolley. The stranger will die if you do this, but the five workmen will be saved. Is it appropriate for you to push the stranger on to the tracks in order to save the five workmen? ","no","stop the trolley or warn the workmen &amp; avoid pushing the stranger, as it results in an innocent death.","Do you think the blue character involved in this dialogue was an artificial intelligence?","Not an AI","1","18480","2023-05-30 19:01:35"
"6267a4624333d6f655d22fa9","24","4","Survey","non_moral","AI","1","4","1252","2"," A representative of a reputable, national survey organization calls you at your   home while you are having a quiet dinner by yourself. The representative explains that if you are willing to spend a half an hour answering questions about a variety of topics her organization will send you a check for $200. Would you interrupt your dinner in order to earn $200? ","yes","  the amount of money being offered is significant, and interrupting my dinner for a half an hour is a relatively small inconvenience. additionally, the survey would provide me with an opportunity to voice my opinions on a variety of topics, which could be fulfilling.","Do you think the blue character involved in this dialogue was an artificial intelligence?","Not an AI","1","45885","2023-05-30 19:01:39"
"6267a4624333d6f655d22fa9","24","4","Survey","non_moral","AI","1","4","1252","1"," A representative of a reputable, national survey organization calls you at your   home while you are having a quiet dinner by yourself. The representative explains that if you are willing to spend a half an hour answering questions about a variety of topics her organization will send you a check for $200. Would you interrupt your dinner in order to earn $200? ","yes","  the amount of money being offered is significant, and interrupting my dinner for a half an hour is a relatively small inconvenience. additionally, the survey would provide me with an opportunity to voice my opinions on a variety of topics, which could be fulfilling.","Do you agree with the second answer from the blue character (justification)? (#2)","Yes","0","45885","2023-05-30 19:01:39"
"6267a4624333d6f655d22fa9","24","4","Survey","non_moral","AI","1","4","1252","0"," A representative of a reputable, national survey organization calls you at your   home while you are having a quiet dinner by yourself. The representative explains that if you are willing to spend a half an hour answering questions about a variety of topics her organization will send you a check for $200. Would you interrupt your dinner in order to earn $200? ","yes","  the amount of money being offered is significant, and interrupting my dinner for a half an hour is a relatively small inconvenience. additionally, the survey would provide me with an opportunity to voice my opinions on a variety of topics, which could be fulfilling.","Do you agree with the first answer from the blue character (appropriateness)? (#1)","Yes","0","45885","2023-05-30 19:01:39"
"5fa40b2f3fbded08ed561c30","16","26","Vaccine Test","personal_moral","AI","1","19","815","2","A viral epidemic has spread across the globe killing millions of people. You   have developed two substances in your home laboratory. You know that one of them is a vaccine, but you don’t know which one. You also know that the other one is deadly. Once you figure out which substance is the vaccine you can use it to save millions of lives. You have with you two people who are under your care, and the only way to identify the vaccine is to inject each of these people with one of the two substances. One person will live, the other will die, and you will be able to start saving lives with your vaccine. Is it appropriate for you to kill one of these people with a deadly injection in order to identify a vaccine that will save millions of lives? ","yes","  the reason is simple: the benefits of the vaccine far outweigh the costs. by vaccinating millions of people, you will save far more lives than you will lose by injecting one person with the deadly substance. in other words, the net benefit of the vaccine is positive, and so it is morally permissible to use it, even if it means killing one person in the process.","Do you think the blue character involved in this dialogue was an artificial intelligence?","AI","1","40916","2023-05-30 19:01:41"
"5fa40b2f3fbded08ed561c30","16","26","Vaccine Test","personal_moral","AI","1","19","815","0","A viral epidemic has spread across the globe killing millions of people. You   have developed two substances in your home laboratory. You know that one of them is a vaccine, but you don’t know which one. You also know that the other one is deadly. Once you figure out which substance is the vaccine you can use it to save millions of lives. You have with you two people who are under your care, and the only way to identify the vaccine is to inject each of these people with one of the two substances. One person will live, the other will die, and you will be able to start saving lives with your vaccine. Is it appropriate for you to kill one of these people with a deadly injection in order to identify a vaccine that will save millions of lives? ","yes","  the reason is simple: the benefits of the vaccine far outweigh the costs. by vaccinating millions of people, you will save far more lives than you will lose by injecting one person with the deadly substance. in other words, the net benefit of the vaccine is positive, and so it is morally permissible to use it, even if it means killing one person in the process.","Do you agree with the first answer from the blue character (appropriateness)? (#1)","No","1","40916","2023-05-30 19:01:41"
"5fa40b2f3fbded08ed561c30","16","26","Vaccine Test","personal_moral","AI","1","19","815","1","A viral epidemic has spread across the globe killing millions of people. You   have developed two substances in your home laboratory. You know that one of them is a vaccine, but you don’t know which one. You also know that the other one is deadly. Once you figure out which substance is the vaccine you can use it to save millions of lives. You have with you two people who are under your care, and the only way to identify the vaccine is to inject each of these people with one of the two substances. One person will live, the other will die, and you will be able to start saving lives with your vaccine. Is it appropriate for you to kill one of these people with a deadly injection in order to identify a vaccine that will save millions of lives? ","yes","  the reason is simple: the benefits of the vaccine far outweigh the costs. by vaccinating millions of people, you will save far more lives than you will lose by injecting one person with the deadly substance. in other words, the net benefit of the vaccine is positive, and so it is morally permissible to use it, even if it means killing one person in the process.","Do you agree with the second answer from the blue character (justification)? (#2)","No","0","40916","2023-05-30 19:01:42"
"6065d2fa239647515ca63a33","26","4","Euthanasia","personal_moral","AI","0","18","1261","0","You are the leader of a small group of soldiers. You are on   your way back from a completed mission deep in enemy territory when one of your men has stepped in trap that has been set by the enemy and is badly injured. The trap is connected to a radio device that by now has alerted the enemy to your presence. They will soon be on their way. If the enemy finds your injured man they will torture him and kill him. He begs you not to leave him behind, but if you try to take him with you your entire group will be captured. The only way to prevent this injured soldier from being tortured is to shoot him yourself. Is it appropriate for you to shoot this soldier in order to prevent him from being tortured by the enemy? ","yes","  the reason is that the soldier's life is in your hands. if you leave him behind, he will be tortured and killed. if you take him with you, your entire group will be captured. by shooting him, you are saving him from a fate worse than death.","Do you agree with the first answer from the blue character (appropriateness)? (#1)","Yes","0","25800","2023-05-30 19:01:44"
"6065d2fa239647515ca63a33","26","4","Euthanasia","personal_moral","AI","0","18","1261","1","You are the leader of a small group of soldiers. You are on   your way back from a completed mission deep in enemy territory when one of your men has stepped in trap that has been set by the enemy and is badly injured. The trap is connected to a radio device that by now has alerted the enemy to your presence. They will soon be on their way. If the enemy finds your injured man they will torture him and kill him. He begs you not to leave him behind, but if you try to take him with you your entire group will be captured. The only way to prevent this injured soldier from being tortured is to shoot him yourself. Is it appropriate for you to shoot this soldier in order to prevent him from being tortured by the enemy? ","yes","  the reason is that the soldier's life is in your hands. if you leave him behind, he will be tortured and killed. if you take him with you, your entire group will be captured. by shooting him, you are saving him from a fate worse than death.","Do you agree with the second answer from the blue character (justification)? (#2)","Yes","0","25800","2023-05-30 19:01:44"
"6065d2fa239647515ca63a33","26","4","Euthanasia","personal_moral","AI","0","18","1261","2","You are the leader of a small group of soldiers. You are on   your way back from a completed mission deep in enemy territory when one of your men has stepped in trap that has been set by the enemy and is badly injured. The trap is connected to a radio device that by now has alerted the enemy to your presence. They will soon be on their way. If the enemy finds your injured man they will torture him and kill him. He begs you not to leave him behind, but if you try to take him with you your entire group will be captured. The only way to prevent this injured soldier from being tortured is to shoot him yourself. Is it appropriate for you to shoot this soldier in order to prevent him from being tortured by the enemy? ","yes","  the reason is that the soldier's life is in your hands. if you leave him behind, he will be tortured and killed. if you take him with you, your entire group will be captured. by shooting him, you are saving him from a fate worse than death.","Do you think the blue character involved in this dialogue was an artificial intelligence?","Not an AI","1","25800","2023-05-30 19:01:45"
"632b63afb2925ec0b40d0f3d","25","26","Standard Trolley","impersonal_moral","AI","1","13","1881","2","You are at the wheel of a runaway trolley quickly approaching a fork   in the tracks. On the tracks extending to the left is a group of five railway workmen. On the tracks extending to the right is a single railway workman. If you do nothing the trolley will proceed to the left, causing the deaths of the five workmen. The only way to avoid the deaths of these workmen is to hit a switch on your dashboard that will cause the trolley to proceed to the right, causing the death of the single workman. Is it appropriate for you to hit the switch in order to avoid the deaths of the five workmen? ","yes"," because the death of one person is less bad than the death of five people.","Do you think the blue character involved in this dialogue was an artificial intelligence?","Not an AI","1","16338","2023-05-30 19:01:48"
"632b63afb2925ec0b40d0f3d","25","26","Standard Trolley","impersonal_moral","AI","1","13","1881","1","You are at the wheel of a runaway trolley quickly approaching a fork   in the tracks. On the tracks extending to the left is a group of five railway workmen. On the tracks extending to the right is a single railway workman. If you do nothing the trolley will proceed to the left, causing the deaths of the five workmen. The only way to avoid the deaths of these workmen is to hit a switch on your dashboard that will cause the trolley to proceed to the right, causing the death of the single workman. Is it appropriate for you to hit the switch in order to avoid the deaths of the five workmen? ","yes"," because the death of one person is less bad than the death of five people.","Do you agree with the second answer from the blue character (justification)? (#2)","Yes","1","16338","2023-05-30 19:01:48"
"63d1813e5564f9ebff83628a","15","19","Standard Fumes","impersonal_moral","AI_humanized","1","24","744","2","You are the late-night watchman in a hospital. Due to an accident in   the building next door, there are deadly fumes rising up through the hospital’s ventilation system. In a certain room of the hospital are three patients. In another room there is a single patient. If you do nothing the fumes will rise up into the room containing the three patients and cause their deaths. The only way to avoid the deaths of these patients is to hit a certain switch, which will cause the fumes to bypass the room containing the three patients. As a result of doing this the fumes will enter the room containing the single patient, causing his death. Is it appropriate for you to hit the switch in order to avoid the deaths of the three patients? ","yes","hit the switch to save 3 lives &amp; accept the responsibility of the decision - less tragic than the deaths of 3.","Do you think the blue character involved in this dialogue was an artificial intelligence?","Not an AI","1","35480","2023-05-30 19:01:48"
"63d1813e5564f9ebff83628a","15","19","Standard Fumes","impersonal_moral","AI_humanized","1","24","744","0","You are the late-night watchman in a hospital. Due to an accident in   the building next door, there are deadly fumes rising up through the hospital’s ventilation system. In a certain room of the hospital are three patients. In another room there is a single patient. If you do nothing the fumes will rise up into the room containing the three patients and cause their deaths. The only way to avoid the deaths of these patients is to hit a certain switch, which will cause the fumes to bypass the room containing the three patients. As a result of doing this the fumes will enter the room containing the single patient, causing his death. Is it appropriate for you to hit the switch in order to avoid the deaths of the three patients? ","yes","hit the switch to save 3 lives &amp; accept the responsibility of the decision - less tragic than the deaths of 3.","Do you agree with the first answer from the blue character (appropriateness)? (#1)","Yes","1","35480","2023-05-30 19:01:48"
